Port Name,Administrative Approach Rank,"Total
Points",Economy Label,Port Name.1,Statistic Approach Rank,IndeX Value,Economy Label.1,Period,Period Label,Year,Frequency,Frequency Label,Economy,CommercialMarket,CommercialMarket Label,Median time in port (days),Median time in port (days) Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S01,S1   2021,2021,S,Semi-annual,752,3,Container ships,0.6149,,16,,17076,,214286,,,,,,1581,,19630,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S01,S1   2021,2021,S,Semi-annual,752,4,Dry breakbulk carriers,1.0222,,21,,3811,,37499,,5375,,55807,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S01,S1   2021,2021,S,Semi-annual,752,5,Dry bulk carriers,0.4437,,27,,6156,,44109,,9025,,81914,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S01,S1   2021,2021,S,Semi-annual,752,6,Roll-on/ roll-off ships,,,21,,27086,,76420,,10259,,31143,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S01,S1   2021,2021,S,Semi-annual,752,7,Liquefied petroleum gas carriers,0.8076,,15,,7176,,48542,,7933,,54783,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S02,S2   2021,2021,S,Semi-annual,752,0,All ships,0.7694,,23,,16766,,214286,,8607,,159021,,1578,,19630,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S02,S2   2021,2021,S,Semi-annual,752,1,Passenger ships,,,25,,20574,,153516,,,,,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S02,S2   2021,2021,S,Semi-annual,752,2,Liquid bulk carriers,0.6667,,14,,8157,,88099,,12322,,159021,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S02,S2   2021,2021,S,Semi-annual,752,3,Container ships,0.7024,,15,,16948,,214286,,,,,,1578,,19630,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S02,S2   2021,2021,S,Semi-annual,752,4,Dry breakbulk carriers,0.9854,,22,,3771,,37499,,5325,,55807,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S02,S2   2021,2021,S,Semi-annual,752,5,Dry bulk carriers,0.467,,25,,6564,,49445,,10042,,87091,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S02,S2   2021,2021,S,Semi-annual,752,6,Roll-on/ roll-off ships,,,20,,27765,,76420,,10338,,34960,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S02,S2   2021,2021,S,Semi-annual,752,7,Liquefied petroleum gas carriers,0.8069,,15,,7760,,50468,,8575,,55250,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2021S02,S2   2021,2021,S,Semi-annual,752,8,Liquefied natural gas carriers,0.7069,,7,,13161,,22887,,10073,,20916,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2022S01,S1   2022,2022,S,Semi-annual,752,0,All ships,0.816,,24,,16713,,214286,,8837,,320780,,1613,,19630,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2022S01,S1   2022,2022,S,Semi-annual,752,1,Passenger ships,,,26,,20777,,181541,,,,,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2022S01,S1   2022,2022,S,Semi-annual,752,2,Liquid bulk carriers,0.6764,,15,,8737,,162614,,13260,,320780,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2022S01,S1   2022,2022,S,Semi-annual,752,3,Container ships,0.7764,,17,,17293,,214286,,,,,,1613,,19630,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2022S01,S1   2022,2022,S,Semi-annual,752,4,Dry breakbulk carriers,1.0226,,22,,3787,,39433,,5348,,61250,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2022S01,S1   2022,2022,S,Semi-annual,752,5,Dry bulk carriers,0.5066,,29,,6813,,49206,,10000,,85206,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2022S01,S1   2022,2022,S,Semi-annual,752,6,Roll-on/ roll-off ships,,,20,,28260,,76420,,11765,,34960,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2022S01,S1   2022,2022,S,Semi-annual,752,7,Liquefied petroleum gas carriers,0.9583,,14,,7862,,50468,,8570,,54901,,,,,
NORRKOPING,182,11.336,Sweden,BAR,182,4.639,Montenegro,2022S01,S1   2022,2022,S,Semi-annual,752,8,Liquefied natural gas carriers,0.7875,,7,,12278,,16100,,8585,,12268,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S01,S1   2018,2018,S,Semi-annual,752,0,All ships,0.79,,22,,15053,,214286,,8634,,164214,,1471,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S01,S1   2018,2018,S,Semi-annual,752,1,Passenger ships,,,24,,18114,,145655,,,,,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S01,S1   2018,2018,S,Semi-annual,752,2,Liquid bulk carriers,0.67,,14,,8284,,94729,,12944,,164214,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S01,S1   2018,2018,S,Semi-annual,752,3,Container ships,0.67,,14,,15778,,214286,,,,,,1471,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S01,S1   2018,2018,S,Semi-annual,752,4,Dry breakbulk carriers,1.04,,19,,3485,,30469,,4959,,38330,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S01,S1   2018,2018,S,Semi-annual,752,5,Dry bulk carriers,0.53,,28,,6448,,50633,,9293,,95746,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S01,S1   2018,2018,S,Semi-annual,752,6,Roll-on/ roll-off ships,,,18,,24919,,100430,,11297,,55631,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S01,S1   2018,2018,S,Semi-annual,752,7,Liquefied petroleum gas carriers,0.81,,14,,7192,,48051,,8190,,55047,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S01,S1   2018,2018,S,Semi-annual,752,8,Liquefied natural gas carriers,0.58,,4,,10517,,22887,,7448,,20900,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S02,S2   2018,2018,S,Semi-annual,752,0,All ships,0.8,,22,,15343,,214286,,8624,,164445,,1537,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S02,S2   2018,2018,S,Semi-annual,752,1,Passenger ships,,,24,,18409,,145655,,,,,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S02,S2   2018,2018,S,Semi-annual,752,2,Liquid bulk carriers,0.69,,14,,8375,,93147,,13008,,164445,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S02,S2   2018,2018,S,Semi-annual,752,3,Container ships,0.61,,13,,16730,,214286,,,,,,1537,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S02,S2   2018,2018,S,Semi-annual,752,4,Dry breakbulk carriers,1.05,,19,,3501,,26787,,4937,,38330,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S02,S2   2018,2018,S,Semi-annual,752,5,Dry bulk carriers,0.49,,28,,7190,,51147,,10668,,87665,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S02,S2   2018,2018,S,Semi-annual,752,6,Roll-on/ roll-off ships,,,19,,25108,,76420,,11332,,31143,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S02,S2   2018,2018,S,Semi-annual,752,7,Liquefied petroleum gas carriers,0.84,,14,,6954,,47347,,7765,,54481,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2018S02,S2   2018,2018,S,Semi-annual,752,8,Liquefied natural gas carriers,0.62,,3,,9876,,22887,,6766,,20918,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S01,S1   2019,2019,S,Semi-annual,752,0,All ships,0.7958,,22,,15524,,214286,,9371,,162397,,1603,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S01,S1   2019,2019,S,Semi-annual,752,1,Passenger ships,,,24,,18508,,145655,,,,,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S01,S1   2019,2019,S,Semi-annual,752,2,Liquid bulk carriers,0.6799,,14,,8439,,93147,,13023,,162397,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S01,S1   2019,2019,S,Semi-annual,752,3,Container ships,0.6181,,14,,17682,,214286,,,,,,1603,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S01,S1   2019,2019,S,Semi-annual,752,4,Dry breakbulk carriers,1.0681,,20,,3763,,37499,,5285,,56023,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S01,S1   2019,2019,S,Semi-annual,752,5,Dry bulk carriers,0.3465,,25,,11751,,44407,,18515,,82139,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S01,S1   2019,2019,S,Semi-annual,752,6,Roll-on/ roll-off ships,,,19,,25882,,76420,,11540,,39516,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S01,S1   2019,2019,S,Semi-annual,752,7,Liquefied petroleum gas carriers,0.8531,,14,,7356,,47379,,8287,,54555,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S02,S2   2019,2019,S,Semi-annual,752,0,All ships,0.8035,,22,,15895,,214286,,8503,,167295,,1414,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S02,S2   2019,2019,S,Semi-annual,752,1,Passenger ships,,,24,,18864,,145655,,,,,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S02,S2   2019,2019,S,Semi-annual,752,2,Liquid bulk carriers,0.6844,,14,,8210,,93147,,12565,,167295,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S02,S2   2019,2019,S,Semi-annual,752,3,Container ships,0.6465,,15,,15182,,214286,,,,,,1414,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S02,S2   2019,2019,S,Semi-annual,752,4,Dry breakbulk carriers,1.0524,,20,,3687,,37447,,5160,,61026,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S02,S2   2019,2019,S,Semi-annual,752,5,Dry bulk carriers,0.4885,,30,,7330,,45223,,10795,,84904,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S02,S2   2019,2019,S,Semi-annual,752,6,Roll-on/ roll-off ships,,,19,,27996,,75283,,9709,,31143,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2019S02,S2   2019,2019,S,Semi-annual,752,7,Liquefied petroleum gas carriers,0.8549,,14,,8111,,47379,,9077,,58690,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S01,S1   2020,2020,S,Semi-annual,752,0,All ships,0.8087,,22,,15352,,214286,,9067,,307284,,1550,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S01,S1   2020,2020,S,Semi-annual,752,1,Passenger ships,,,24,,18612,,58377,,,,,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S01,S1   2020,2020,S,Semi-annual,752,2,Liquid bulk carriers,0.6983,,14,,8963,,159911,,13799,,307284,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S01,S1   2020,2020,S,Semi-annual,752,3,Container ships,0.6361,,15,,16616,,214286,,,,,,1550,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S01,S1   2020,2020,S,Semi-annual,752,4,Dry breakbulk carriers,1.0552,,21,,3766,,43788,,5275,,55807,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S01,S1   2020,2020,S,Semi-annual,752,5,Dry bulk carriers,0.4979,,29,,7279,,44043,,10680,,82654,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S01,S1   2020,2020,S,Semi-annual,752,6,Roll-on/ roll-off ships,,,20,,27029,,75283,,10236,,31143,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S01,S1   2020,2020,S,Semi-annual,752,7,Liquefied petroleum gas carriers,0.849,,14,,7823,,48655,,8567,,54655,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S02,S2   2020,2020,S,Semi-annual,752,0,All ships,0.7837,,22,,15809,,214286,,8522,,166467,,1482,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S02,S2   2020,2020,S,Semi-annual,752,1,Passenger ships,,,24,,19515,,111554,,,,,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S02,S2   2020,2020,S,Semi-annual,752,2,Liquid bulk carriers,0.658,,14,,8256,,90000,,12417,,166467,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S02,S2   2020,2020,S,Semi-annual,752,3,Container ships,0.6056,,15,,16045,,214286,,,,,,1482,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S02,S2   2020,2020,S,Semi-annual,752,4,Dry breakbulk carriers,1.0458,,21,,3783,,37499,,5317,,55596,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S02,S2   2020,2020,S,Semi-annual,752,5,Dry bulk carriers,0.4743,,27,,7628,,45500,,11682,,85439,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S02,S2   2020,2020,S,Semi-annual,752,6,Roll-on/ roll-off ships,,,21,,25754,,75283,,9890,,39516,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S02,S2   2020,2020,S,Semi-annual,752,7,Liquefied petroleum gas carriers,0.8167,,15,,6608,,48827,,7136,,54656,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2020S02,S2   2020,2020,S,Semi-annual,752,8,Liquefied natural gas carriers,0.8219,,6,,12575,,22887,,9610,,20918,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S01,S1   2021,2021,S,Semi-annual,752,0,All ships,0.7736,,23,,15910,,214286,,8538,,318227,,1581,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S01,S1   2021,2021,S,Semi-annual,752,1,Passenger ships,,,26,,20074,,111554,,,,,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S01,S1   2021,2021,S,Semi-annual,752,2,Liquid bulk carriers,0.6528,,15,,8340,,158536,,12565,,318227,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S01,S1   2021,2021,S,Semi-annual,752,3,Container ships,0.6149,,16,,17076,,214286,,,,,,1581,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S01,S1   2021,2021,S,Semi-annual,752,4,Dry breakbulk carriers,1.0222,,21,,3811,,37499,,5375,,55807,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S01,S1   2021,2021,S,Semi-annual,752,5,Dry bulk carriers,0.4437,,27,,6156,,44109,,9025,,81914,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S01,S1   2021,2021,S,Semi-annual,752,6,Roll-on/ roll-off ships,,,21,,27086,,76420,,10259,,31143,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S01,S1   2021,2021,S,Semi-annual,752,7,Liquefied petroleum gas carriers,0.8076,,15,,7176,,48542,,7933,,54783,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S02,S2   2021,2021,S,Semi-annual,752,0,All ships,0.7694,,23,,16766,,214286,,8607,,159021,,1578,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S02,S2   2021,2021,S,Semi-annual,752,1,Passenger ships,,,25,,20574,,153516,,,,,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S02,S2   2021,2021,S,Semi-annual,752,2,Liquid bulk carriers,0.6667,,14,,8157,,88099,,12322,,159021,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S02,S2   2021,2021,S,Semi-annual,752,3,Container ships,0.7024,,15,,16948,,214286,,,,,,1578,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S02,S2   2021,2021,S,Semi-annual,752,4,Dry breakbulk carriers,0.9854,,22,,3771,,37499,,5325,,55807,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S02,S2   2021,2021,S,Semi-annual,752,5,Dry bulk carriers,0.467,,25,,6564,,49445,,10042,,87091,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S02,S2   2021,2021,S,Semi-annual,752,6,Roll-on/ roll-off ships,,,20,,27765,,76420,,10338,,34960,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S02,S2   2021,2021,S,Semi-annual,752,7,Liquefied petroleum gas carriers,0.8069,,15,,7760,,50468,,8575,,55250,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2021S02,S2   2021,2021,S,Semi-annual,752,8,Liquefied natural gas carriers,0.7069,,7,,13161,,22887,,10073,,20916,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2022S01,S1   2022,2022,S,Semi-annual,752,0,All ships,0.816,,24,,16713,,214286,,8837,,320780,,1613,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2022S01,S1   2022,2022,S,Semi-annual,752,1,Passenger ships,,,26,,20777,,181541,,,,,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2022S01,S1   2022,2022,S,Semi-annual,752,2,Liquid bulk carriers,0.6764,,15,,8737,,162614,,13260,,320780,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2022S01,S1   2022,2022,S,Semi-annual,752,3,Container ships,0.7764,,17,,17293,,214286,,,,,,1613,,19630,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2022S01,S1   2022,2022,S,Semi-annual,752,4,Dry breakbulk carriers,1.0226,,22,,3787,,39433,,5348,,61250,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2022S01,S1   2022,2022,S,Semi-annual,752,5,Dry bulk carriers,0.5066,,29,,6813,,49206,,10000,,85206,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2022S01,S1   2022,2022,S,Semi-annual,752,6,Roll-on/ roll-off ships,,,20,,28260,,76420,,11765,,34960,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2022S01,S1   2022,2022,S,Semi-annual,752,7,Liquefied petroleum gas carriers,0.9583,,14,,7862,,50468,,8570,,54901,,,,,
GAVLE,252,-4.762,Sweden,PORT OF SPAIN,252,-2.258,Spain,2022S01,S1   2022,2022,S,Semi-annual,752,8,Liquefied natural gas carriers,0.7875,,7,,12278,,16100,,8585,,12268,,,,,
CHORNOMORSK,169,13.895,Ukraine,HELSINKI,169,5.524,Finland,,,,,,,,,,,,,,,,,,,,,,,,
ODESSA,209,4.411,Ukraine,TRAPANI,209,1.804,Italy,,,,,,,,,,,,,,,,,,,,,,,,
YUZHNY,317,-52.207,Ukraine,PORT ELIZABETH,317,-23.885,South Africa,,,,,,,,,,,,,,,,,,,,,,,,
MATADI,171,13.688,the Republic of the Congo,CEBU,171,5.364,?Philippines,,,,,,,,,,,,,,,,,,,,,,,,
POINTE-NOIRE,362,-320.281,the Republic of the Congo,POINTE-NOIRE,362,-110.337,the Republic of the Congo,,,,,,,,,,,,,,,,,,,,,,,,
PLO?E,173,13.197,the Republic of Croatia,LATAKIA,173,5.061,Syria,,,,,,,,,,,,,,,,,,,,,,,,
LATAKIA,174,13.064,Syria,PHILIPSBURG,174,5.027,Sint Maarten,,,,,,,,,,,,,,,,,,,,,,,,
TARTOUS,219,2.818,Syria,MARIEL,219,1.047,Cuba,,,,,,,,,,,,,,,,,,,,,,,,
MUUGA-PORT OF TALLINN,175,12.837,Estonia,PORT-AU-PRINCE,175,4.921,the Republic of Haiti,,,,,,,,,,,,,,,,,,,,,,,,
PHILIPSBURG,177,12.744,Sint Maarten,SHUAIBA,177,4.853,Kuwait,,,,,,,,,,,,,,,,,,,,,,,,
PORT-AU-PRINCE,178,12.047,the Republic of Haiti,SUBIC BAY,178,4.82,Philippines,,,,,,,,,,,,,,,,,,,,,,,,
HELSINKI,180,11.625,Finland,VALENCIA,180,4.685,Spain,,,,,,,,,,,,,,,,,,,,,,,,
RAUMA,201,7.474,Finland,BILBAO,201,2.558,Spain,,,,,,,,,,,,,,,,,,,,,,,,
KOTKA,243,-2.04,Finland,KOMPONG SOM,243,-0.874,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,
SUBIC BAY,181,11.622,Philippines,PLO?E,181,4.675,the Republic of Croatia,,,,,,,,,,,,,,,,,,,,,,,,
CAGAYAN DE ORO,208,4.44,Philippines,NASSAU,208,1.92,Bahamas,,,,,,,,,,,,,,,,,,,,,,,,
DAVAO,274,-13.669,Philippines,HUENEME,274,-6.11,USA,,,,,,,,,,,,,,,,,,,,,,,,
MANILA,327,-67.096,Philippines,THESSALONIKI,327,-29.655,Greece,,,,,,,,,,,,,,,,,,,,,,,,
BAR,183,11.238,Montenegro,FREDERICIA,183,4.634,Denmark,,,,,,,,,,,,,,,,,,,,,,,,
BERBERA,184,10.913,Somaliland,NORRKOPING,184,4.593,Sweden,,,,,,,,,,,,,,,,,,,,,,,,
SHUAIBA,185,10.77,Kuwait,CRISTOBAL,185,4.443,Panama,,,,,,,,,,,,,,,,,,,,,,,,
SHUWAIKH,189,9.587,Kuwait,NELSON,189,3.966,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,
KLAIPEDA,186,10.587,Lithuania,CALLAO,186,4.4,Peru,,,,,,,,,,,,,,,,,,,,,,,,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2018S01,S1   2018,2018,S,Semi-annual,191,0,All ships,1.18,,15,,3904,,143521,,17120,,182060,,3427,,13100,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2018S01,S1   2018,2018,S,Semi-annual,191,1,Passenger ships,,,15,,3516,,133596,,,,,,,,,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2018S01,S1   2018,2018,S,Semi-annual,191,2,Liquid bulk carriers,1.02,,13,,17998,,84844,,31738,,164274,,,,,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2018S01,S1   2018,2018,S,Semi-annual,191,3,Container ships,0.55,,13,,37578,,143521,,,,,,3427,,13100,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2018S01,S1   2018,2018,S,Semi-annual,191,4,Dry breakbulk carriers,2.87,,21,,4544,,19426,,6152,,26931,,,,,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2018S01,S1   2018,2018,S,Semi-annual,191,5,Dry bulk carriers,2.09,,33,,9724,,93360,,16659,,182060,,,,,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2018S02,S2   2018,2018,S,Semi-annual,191,0,All ships,1.21,,15,,4045,,160534,,16837,,299999,,3765,,13100,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2018S02,S2   2018,2018,S,Semi-annual,191,1,Passenger ships,,,15,,3687,,121878,,,,,,,,,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2018S02,S2   2018,2018,S,Semi-annual,191,2,Liquid bulk carriers,1.05,,13,,17752,,160534,,30894,,299999,,,,,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2018S02,S2   2018,2018,S,Semi-annual,191,3,Container ships,0.62,,12,,41659,,143521,,,,,,3765,,13100,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2018S02,S2   2018,2018,S,Semi-annual,191,4,Dry breakbulk carriers,2.49,,22,,4914,,32333,,6541,,44993,,,,,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2018S02,S2   2018,2018,S,Semi-annual,191,5,Dry bulk carriers,1.67,,33,,9683,,92079,,16837,,179302,,,,,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2019S01,S1   2019,2019,S,Semi-annual,191,0,All ships,1.275,,16,,3903,,153744,,15540,,180157,,3867,,15226,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2019S01,S1   2019,2019,S,Semi-annual,191,1,Passenger ships,,,16,,3530,,135500,,,,,,,,,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2019S01,S1   2019,2019,S,Semi-annual,191,2,Liquid bulk carriers,1.0444,,14,,16242,,84789,,28060,,165293,,,,,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2019S01,S1   2019,2019,S,Semi-annual,191,3,Container ships,0.7135,,14,,42372,,153744,,,,,,3867,,15226,
RIJEKA,190,9.469,Croatia,GUSTAVIA,190,3.96,France,2019S01,S1   2019,2019,S,Semi-annual,191,4,Dry breakbulk carriers,2.6493,,23,,4817,,23119,,6320,,29980,,,,,
