,Port Name,Administrative Approach Rank,Total Points,Economy Label,Port Name.1,Statistic Approach Rank,IndeX Value,Economy Label.1,Period,Period Label,Year,Frequency,Frequency Label,Economy,CommercialMarket,CommercialMarket Label,Median time in port (days),Median time in port (days) Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote
6303,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S01,S1   2019,2019,S,Semi-annual,251,0,All ships,1.1031,,17,,23397,,225282,,17542,,322398,,5090,,20776,
6304,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S01,S1   2019,2019,S,Semi-annual,251,1,Passenger ships,,,18,,24661,,225282,,,,,,,,,
6305,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S01,S1   2019,2019,S,Semi-annual,251,2,Liquid bulk carriers,1.0181,,12,,12200,,165571,,20882,,319398,,,,,
6306,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S01,S1   2019,2019,S,Semi-annual,251,3,Container ships,0.7549,,13,,56377,,217673,,,,,,5090,,20776,
6307,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S01,S1   2019,2019,S,Semi-annual,251,4,Dry breakbulk carriers,1.5701,,16,,4521,,37499,,6340,,61026,,,,,
6308,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S01,S1   2019,2019,S,Semi-annual,251,5,Dry bulk carriers,2.8486,,13,,25541,,155051,,44819,,322398,,,,,
6309,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S01,S1   2019,2019,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,29174,,76420,,11543,,46705,,,,,
6310,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S01,S1   2019,2019,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1118,,11,,8480,,48060,,9382,,58899,,,,,
6311,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S01,S1   2019,2019,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1354,,8,,105122,,168189,,83239,,154940,,,,,
6312,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S02,S2   2019,2019,S,Semi-annual,251,0,All ships,1.1243,,17,,22954,,225282,,17174,,320805,,5037,,20600,
6313,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S02,S2   2019,2019,S,Semi-annual,251,1,Passenger ships,,,18,,24055,,225282,,,,,,,,,
6314,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S02,S2   2019,2019,S,Semi-annual,251,2,Liquid bulk carriers,1.0403,,12,,12277,,165680,,20723,,320805,,,,,
6315,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S02,S2   2019,2019,S,Semi-annual,251,3,Container ships,0.7347,,14,,56308,,217673,,,,,,5037,,20600,
6316,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S02,S2   2019,2019,S,Semi-annual,251,4,Dry breakbulk carriers,1.5962,,16,,4610,,44865,,6401,,73296,,,,,
6317,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S02,S2   2019,2019,S,Semi-annual,251,5,Dry bulk carriers,3.2503,,12,,26599,,94544,,46798,,183026,,,,,
6318,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S02,S2   2019,2019,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,16,,27666,,76420,,10967,,46705,,,,,
6319,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S02,S2   2019,2019,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1288,,11,,9297,,48022,,10336,,54592,,,,,
6320,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2019S02,S2   2019,2019,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1736,,8,,102442,,163922,,79618,,156000,,,,,
6321,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S01,S1   2020,2020,S,Semi-annual,251,0,All ships,1.2042,,16,,22519,,235500,,16967,,320926,,5012,,23656,
6322,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S01,S1   2020,2020,S,Semi-annual,251,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,
6323,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S01,S1   2020,2020,S,Semi-annual,251,2,Liquid bulk carriers,1.0958,,13,,11924,,166308,,19798,,320926,,,,,
6324,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S01,S1   2020,2020,S,Semi-annual,251,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012,,23656,
6325,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S01,S1   2020,2020,S,Semi-annual,251,4,Dry breakbulk carriers,1.7167,,17,,4627,,46112,,6471,,72924,,,,,
6326,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S01,S1   2020,2020,S,Semi-annual,251,5,Dry bulk carriers,3.1076,,13,,23795,,106952,,40825,,205203,,,,,
6327,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S01,S1   2020,2020,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,16,,29581,,76420,,11906,,45200,,,,,
6328,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S01,S1   2020,2020,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1017,,12,,8674,,48167,,9743,,58610,,,,,
6329,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S01,S1   2020,2020,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1625,,9,,106800,,163922,,82536,,130026,,,,,
6330,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S02,S2   2020,2020,S,Semi-annual,251,0,All ships,1.1035,,16,,20900,,236583,,15896,,317794,,5157,,23000,
6331,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S02,S2   2020,2020,S,Semi-annual,251,1,Passenger ships,,,18,,21080,,183900,,,,,,,,,
6332,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S02,S2   2020,2020,S,Semi-annual,251,2,Liquid bulk carriers,1.0194,,13,,11352,,160882,,18769,,317794,,,,,
6333,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S02,S2   2020,2020,S,Semi-annual,251,3,Container ships,0.7615,,13,,57442,,236583,,,,,,5157,,23000,
6334,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S02,S2   2020,2020,S,Semi-annual,251,4,Dry breakbulk carriers,1.5778,,17,,4634,,41580,,6364,,62045,,,,,
6335,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S02,S2   2020,2020,S,Semi-annual,251,5,Dry bulk carriers,2.7743,,13,,23590,,94544,,41470,,182913,,,,,
6336,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S02,S2   2020,2020,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,30804,,76420,,12172,,48988,,,,,
6337,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S02,S2   2020,2020,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1583,,11,,9584,,48060,,10733,,54592,,,,,
6338,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2020S02,S2   2020,2020,S,Semi-annual,251,8,Liquefied natural gas carriers,1.167,,9,,101818,,163922,,80128,,130298,,,,,
6339,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,1.1799,,17,,21440,,237200,,16035,,308376,,5051,,23964,
6340,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,,,18,,22359,,169116,,,,,,,,,
6341,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,1.0399,,13,,10986,,162761,,18165,,308376,,,,,
6342,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,0.9333,,14,,55795,,237200,,,,,,5051,,23964,
6343,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,1.6437,,18,,4819,,39009,,6667,,62841,,,,,
6344,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,2.8882,,15,,23684,,107450,,41698,,208822,,,,,
6345,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,17,,29980,,76420,,12487,,48988,,,,,
6346,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.0774,,12,,9606,,48963,,10764,,55047,,,,,
6347,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1083,,10,,99417,,141671,,75682,,106896,,,,,
6348,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S02,S2   2021,2021,S,Semi-annual,251,0,All ships,1.1521,,17,,21484,,236583,,16198,,319702,,5160,,23964,
6349,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S02,S2   2021,2021,S,Semi-annual,251,1,Passenger ships,,,18,,22623,,228199,,,,,,,,,
6350,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S02,S2   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,1.0111,,13,,11102,,167168,,18510,,319702,,,,,
6351,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S02,S2   2021,2021,S,Semi-annual,251,3,Container ships,0.9913,,13,,56260,,236583,,,,,,5160,,23964,
6352,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S02,S2   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,1.5056,,17,,4477,,44684,,6198,,72562,,,,,
6353,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S02,S2   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,3.0708,,13,,26892,,94674,,47870,,183123,,,,,
6354,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S02,S2   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,18,,29115,,76420,,12005,,45200,,,,,
6355,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S02,S2   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.0868,,12,,9113,,47965,,10204,,54669,,,,,
6356,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2021S02,S2   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1413,,11,,97216,,136980,,75879,,121910,,,,,
6357,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2022S01,S1   2022,2022,S,Semi-annual,251,0,All ships,1.2125,,18,,21356,,236583,,17633,,319778,,5073,,23964,
6358,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2022S01,S1   2022,2022,S,Semi-annual,251,1,Passenger ships,,,20,,22142,,235600,,,,,,,,,
6359,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2022S01,S1   2022,2022,S,Semi-annual,251,2,Liquid bulk carriers,1.0278,,13,,12382,,167168,,20825,,319778,,,,,
6360,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2022S01,S1   2022,2022,S,Semi-annual,251,3,Container ships,1.1208,,14,,55262,,236583,,,,,,5073,,23964,
6361,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2022S01,S1   2022,2022,S,Semi-annual,251,4,Dry breakbulk carriers,1.5729,,18,,4550,,46295,,6358,,72871,,,,,
6362,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2022S01,S1   2022,2022,S,Semi-annual,251,5,Dry bulk carriers,3.1,,15,,25675,,107526,,45178,,208521,,,,,
6363,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2022S01,S1   2022,2022,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,18,,26962,,76420,,11462,,45200,,,,,
6364,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2022S01,S1   2022,2022,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1142,,13,,8716,,49567,,9828,,55250,,,,,
6365,MAYOTTE,294,-27.444,France,MELBOURNE,294,-11.938,Australia,2022S01,S1   2022,2022,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1187,,9,,106670,,149367,,82808,,121935,,,,,
6366,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S01,S1   2018,2018,S,Semi-annual,251,0,All ships,1.11,,16,,23254,,228081,,17264,,323183,,4917,,20776,
6367,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S01,S1   2018,2018,S,Semi-annual,251,1,Passenger ships,,,17,,24685,,228081,,,,,,,,,
6368,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S01,S1   2018,2018,S,Semi-annual,251,2,Liquid bulk carriers,1.06,,13,,13308,,166308,,22763,,323183,,,,,
6369,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S01,S1   2018,2018,S,Semi-annual,251,3,Container ships,0.76,,12,,54780,,217673,,,,,,4917,,20776,
6370,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S01,S1   2018,2018,S,Semi-annual,251,4,Dry breakbulk carriers,1.44,,16,,4668,,40322,,6544,,81279,,,,,
6371,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S01,S1   2018,2018,S,Semi-annual,251,5,Dry bulk carriers,3.22,,12,,27518,,94710,,48728,,181458,,,,,
6372,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S01,S1   2018,2018,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,28381,,76420,,11484,,46705,,,,,
6373,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S01,S1   2018,2018,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.08,,11,,7895,,48456,,8703,,55056,,,,,
6374,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S01,S1   2018,2018,S,Semi-annual,251,8,Liquefied natural gas carriers,1.21,,9,,98115,,163922,,76111,,130441,,,,,
6375,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S02,S2   2018,2018,S,Semi-annual,251,0,All ships,1.12,,16,,23120,,228081,,17960,,323183,,5113,,20776,
6376,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S02,S2   2018,2018,S,Semi-annual,251,1,Passenger ships,,,17,,23757,,228081,,,,,,,,,
6377,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S02,S2   2018,2018,S,Semi-annual,251,2,Liquid bulk carriers,1.06,,12,,13330,,165571,,22722,,323183,,,,,
6378,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S02,S2   2018,2018,S,Semi-annual,251,3,Container ships,0.73,,12,,56496,,217673,,,,,,5113,,20776,
6379,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S02,S2   2018,2018,S,Semi-annual,251,4,Dry breakbulk carriers,1.54,,15,,4656,,40322,,6490,,62942,,,,,
6380,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S02,S2   2018,2018,S,Semi-annual,251,5,Dry bulk carriers,3.02,,12,,27525,,94528,,48851,,181408,,,,,
6381,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S02,S2   2018,2018,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,28627,,77000,,11373,,46704,,,,,
6382,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S02,S2   2018,2018,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.06,,11,,8153,,47985,,8965,,55066,,,,,
6383,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2018S02,S2   2018,2018,S,Semi-annual,251,8,Liquefied natural gas carriers,1.18,,7,,104229,,141671,,81577,,122006,,,,,
6384,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S01,S1   2019,2019,S,Semi-annual,251,0,All ships,1.1031,,17,,23397,,225282,,17542,,322398,,5090,,20776,
6385,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S01,S1   2019,2019,S,Semi-annual,251,1,Passenger ships,,,18,,24661,,225282,,,,,,,,,
6386,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S01,S1   2019,2019,S,Semi-annual,251,2,Liquid bulk carriers,1.0181,,12,,12200,,165571,,20882,,319398,,,,,
6387,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S01,S1   2019,2019,S,Semi-annual,251,3,Container ships,0.7549,,13,,56377,,217673,,,,,,5090,,20776,
6388,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S01,S1   2019,2019,S,Semi-annual,251,4,Dry breakbulk carriers,1.5701,,16,,4521,,37499,,6340,,61026,,,,,
6389,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S01,S1   2019,2019,S,Semi-annual,251,5,Dry bulk carriers,2.8486,,13,,25541,,155051,,44819,,322398,,,,,
6390,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S01,S1   2019,2019,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,29174,,76420,,11543,,46705,,,,,
6391,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S01,S1   2019,2019,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1118,,11,,8480,,48060,,9382,,58899,,,,,
6392,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S01,S1   2019,2019,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1354,,8,,105122,,168189,,83239,,154940,,,,,
6393,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S02,S2   2019,2019,S,Semi-annual,251,0,All ships,1.1243,,17,,22954,,225282,,17174,,320805,,5037,,20600,
6394,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S02,S2   2019,2019,S,Semi-annual,251,1,Passenger ships,,,18,,24055,,225282,,,,,,,,,
6395,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S02,S2   2019,2019,S,Semi-annual,251,2,Liquid bulk carriers,1.0403,,12,,12277,,165680,,20723,,320805,,,,,
6396,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S02,S2   2019,2019,S,Semi-annual,251,3,Container ships,0.7347,,14,,56308,,217673,,,,,,5037,,20600,
6397,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S02,S2   2019,2019,S,Semi-annual,251,4,Dry breakbulk carriers,1.5962,,16,,4610,,44865,,6401,,73296,,,,,
6398,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S02,S2   2019,2019,S,Semi-annual,251,5,Dry bulk carriers,3.2503,,12,,26599,,94544,,46798,,183026,,,,,
6399,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S02,S2   2019,2019,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,16,,27666,,76420,,10967,,46705,,,,,
6400,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S02,S2   2019,2019,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1288,,11,,9297,,48022,,10336,,54592,,,,,
6401,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2019S02,S2   2019,2019,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1736,,8,,102442,,163922,,79618,,156000,,,,,
6402,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S01,S1   2020,2020,S,Semi-annual,251,0,All ships,1.2042,,16,,22519,,235500,,16967,,320926,,5012,,23656,
6403,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S01,S1   2020,2020,S,Semi-annual,251,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,
6404,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S01,S1   2020,2020,S,Semi-annual,251,2,Liquid bulk carriers,1.0958,,13,,11924,,166308,,19798,,320926,,,,,
6405,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S01,S1   2020,2020,S,Semi-annual,251,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012,,23656,
6406,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S01,S1   2020,2020,S,Semi-annual,251,4,Dry breakbulk carriers,1.7167,,17,,4627,,46112,,6471,,72924,,,,,
6407,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S01,S1   2020,2020,S,Semi-annual,251,5,Dry bulk carriers,3.1076,,13,,23795,,106952,,40825,,205203,,,,,
6408,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S01,S1   2020,2020,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,16,,29581,,76420,,11906,,45200,,,,,
6409,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S01,S1   2020,2020,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1017,,12,,8674,,48167,,9743,,58610,,,,,
6410,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S01,S1   2020,2020,S,Semi-annual,251,8,Liquefied natural gas carriers,1.1625,,9,,106800,,163922,,82536,,130026,,,,,
6411,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S02,S2   2020,2020,S,Semi-annual,251,0,All ships,1.1035,,16,,20900,,236583,,15896,,317794,,5157,,23000,
6412,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S02,S2   2020,2020,S,Semi-annual,251,1,Passenger ships,,,18,,21080,,183900,,,,,,,,,
6413,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S02,S2   2020,2020,S,Semi-annual,251,2,Liquid bulk carriers,1.0194,,13,,11352,,160882,,18769,,317794,,,,,
6414,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S02,S2   2020,2020,S,Semi-annual,251,3,Container ships,0.7615,,13,,57442,,236583,,,,,,5157,,23000,
6415,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S02,S2   2020,2020,S,Semi-annual,251,4,Dry breakbulk carriers,1.5778,,17,,4634,,41580,,6364,,62045,,,,,
6416,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S02,S2   2020,2020,S,Semi-annual,251,5,Dry bulk carriers,2.7743,,13,,23590,,94544,,41470,,182913,,,,,
6417,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S02,S2   2020,2020,S,Semi-annual,251,6,Roll-on/ roll-off ships,,,15,,30804,,76420,,12172,,48988,,,,,
6418,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S02,S2   2020,2020,S,Semi-annual,251,7,Liquefied petroleum gas carriers,1.1583,,11,,9584,,48060,,10733,,54592,,,,,
6419,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2020S02,S2   2020,2020,S,Semi-annual,251,8,Liquefied natural gas carriers,1.167,,9,,101818,,163922,,80128,,130298,,,,,
6420,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,1.1799,,17,,21440,,237200,,16035,,308376,,5051,,23964,
6421,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,,,18,,22359,,169116,,,,,,,,,
6422,MARSEILLE,315,-49.482,France,SAN PEDRO (COTE D'IVOIRE),315,-21.804,C么te d?橧voire,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,1.0399,,13,,10986,,162761,,18165,,308376,,,,,
