Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Median time in port (days),Median time in port (days) Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote,Port Name,Administrative Approach Rank,"Total
Points",Statistic Approach Rank,IndeX Value
2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,SHANTOU,91,-0.935,117,12.0
2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,SHEKOU,9,-3.726,5,94.0
2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,SHIMIZU,12,-3.361,24,59.0
2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,THESSALONIKI,284,1.229,284,-22.0
2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,"WILMINGTON (NORTH CAROLINA, USA)",155,-0.237,67,30.0
2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,YANGSHAN,28,-2.733,10,87.0
2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,YANTIAN,29,-2.724,17,73.0
2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,ZHOUSHAN,20,-2.963,8,88.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,CHATTOGRAM,306,1.809,298,-28.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,DAKAR,177,-0.031,120,12.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,DAMIETTA,250,0.65,297,-28.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,FREMANTLE,326,2.716,21,61.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,GRANGEMOUTH,243,0.56,6,92.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,LONDON,82,-1.117,355,-73.209
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,NOUAKCHOTT,356,-175.532,292,-25.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,QINZHOU,127,-0.523,148,8.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,QUY NHON,79,-1.163,104,16.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,SHANTOU,91,-0.935,117,12.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,SHEKOU,9,-3.726,5,94.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,SHIMIZU,12,-3.361,24,59.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,THESSALONIKI,284,1.229,284,-22.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,"WILMINGTON (NORTH CAROLINA, USA)",155,-0.237,67,30.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,YANGSHAN,28,-2.733,10,87.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,YANTIAN,29,-2.724,17,73.0
2020,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.2507,,17,,10009,,91649,,14189.0,,101496.0,,,,,,ZHOUSHAN,20,-2.963,8,88.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,CHATTOGRAM,306,1.809,298,-28.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,DAKAR,177,-0.031,120,12.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,DAMIETTA,250,0.65,297,-28.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,FREMANTLE,326,2.716,21,61.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,GRANGEMOUTH,243,0.56,6,92.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,LONDON,82,-1.117,355,-73.209
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,NOUAKCHOTT,356,-175.532,292,-25.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,QINZHOU,127,-0.523,148,8.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,QUY NHON,79,-1.163,104,16.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,SHANTOU,91,-0.935,117,12.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,SHEKOU,9,-3.726,5,94.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,SHIMIZU,12,-3.361,24,59.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,THESSALONIKI,284,1.229,284,-22.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,"WILMINGTON (NORTH CAROLINA, USA)",155,-0.237,67,30.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,YANGSHAN,28,-2.733,10,87.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,YANTIAN,29,-2.724,17,73.0
2020,S,Semi-annual,156,China,5,Dry bulk carriers,2.0215,,13,,41352,,204014,,75286.0,,404389.0,,,,,,ZHOUSHAN,20,-2.963,8,88.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,CHATTOGRAM,306,1.809,298,-28.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,DAKAR,177,-0.031,120,12.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,DAMIETTA,250,0.65,297,-28.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,FREMANTLE,326,2.716,21,61.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,GRANGEMOUTH,243,0.56,6,92.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,LONDON,82,-1.117,355,-73.209
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,NOUAKCHOTT,356,-175.532,292,-25.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,QINZHOU,127,-0.523,148,8.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,QUY NHON,79,-1.163,104,16.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,SHANTOU,91,-0.935,117,12.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,SHEKOU,9,-3.726,5,94.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,SHIMIZU,12,-3.361,24,59.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,THESSALONIKI,284,1.229,284,-22.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,"WILMINGTON (NORTH CAROLINA, USA)",155,-0.237,67,30.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,YANGSHAN,28,-2.733,10,87.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,YANTIAN,29,-2.724,17,73.0
2020,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,14,,34409,,76420,,11208.0,,43878.0,,,,,,ZHOUSHAN,20,-2.963,8,88.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,CHATTOGRAM,306,1.809,298,-28.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,DAKAR,177,-0.031,120,12.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,DAMIETTA,250,0.65,297,-28.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,FREMANTLE,326,2.716,21,61.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,GRANGEMOUTH,243,0.56,6,92.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,LONDON,82,-1.117,355,-73.209
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,NOUAKCHOTT,356,-175.532,292,-25.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,QINZHOU,127,-0.523,148,8.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,QUY NHON,79,-1.163,104,16.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,SHANTOU,91,-0.935,117,12.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,SHEKOU,9,-3.726,5,94.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,SHIMIZU,12,-3.361,24,59.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,THESSALONIKI,284,1.229,284,-22.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,"WILMINGTON (NORTH CAROLINA, USA)",155,-0.237,67,30.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,YANGSHAN,28,-2.733,10,87.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,YANTIAN,29,-2.724,17,73.0
2020,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0083,,15,,8225,,59226,,9047.0,,64220.0,,,,,,ZHOUSHAN,20,-2.963,8,88.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,CHATTOGRAM,306,1.809,298,-28.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,DAKAR,177,-0.031,120,12.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,DAMIETTA,250,0.65,297,-28.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,FREMANTLE,326,2.716,21,61.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,GRANGEMOUTH,243,0.56,6,92.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,LONDON,82,-1.117,355,-73.209
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,NOUAKCHOTT,356,-175.532,292,-25.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,QINZHOU,127,-0.523,148,8.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,QUY NHON,79,-1.163,104,16.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,SHANTOU,91,-0.935,117,12.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,SHEKOU,9,-3.726,5,94.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,SHIMIZU,12,-3.361,24,59.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,THESSALONIKI,284,1.229,284,-22.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,"WILMINGTON (NORTH CAROLINA, USA)",155,-0.237,67,30.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,YANGSHAN,28,-2.733,10,87.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,YANTIAN,29,-2.724,17,73.0
2020,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1778,,10,,95555,,168189,,76135.0,,155159.0,,,,,,ZHOUSHAN,20,-2.963,8,88.0
2020,S,Semi-annual,191,Croatia,0,All ships,1.1111,,17,,3635,,153744,,14636.0,,178361.0,,2951.0,,15226.0,,RIO GRANDE (BRAZIL),74,-1.332,47,42.0
2020,S,Semi-annual,191,Croatia,1,Passenger ships,,,16,,3175,,128052,,,,,,,,,,RIO GRANDE (BRAZIL),74,-1.332,47,42.0
2020,S,Semi-annual,191,Croatia,2,Liquid bulk carriers,0.9476,,14,,15627,,83545,,26853.0,,159999.0,,,,,,RIO GRANDE (BRAZIL),74,-1.332,47,42.0
2020,S,Semi-annual,191,Croatia,3,Container ships,0.6507,,13,,31594,,153744,,,,,,2951.0,,15226.0,,RIO GRANDE (BRAZIL),74,-1.332,47,42.0
2020,S,Semi-annual,191,Croatia,4,Dry breakbulk carriers,2.1979,,22,,4712,,45349,,6275.0,,52037.0,,,,,,RIO GRANDE (BRAZIL),74,-1.332,47,42.0
2020,S,Semi-annual,191,Croatia,5,Dry bulk carriers,1.7819,,35,,7300,,94035,,12040.0,,178361.0,,,,,,RIO GRANDE (BRAZIL),74,-1.332,47,42.0
2020,S,Semi-annual,208,Denmark,0,All ships,0.7868,,19,,9477,,214286,,7567.0,,159233.0,,1813.0,,19630.0,,AARHUS,44,-2.036,43,43.0
2020,S,Semi-annual,208,Denmark,0,All ships,0.7868,,19,,9477,,214286,,7567.0,,159233.0,,1813.0,,19630.0,,COPENHAGEN,129,-0.471,142,8.0
2020,S,Semi-annual,208,Denmark,0,All ships,0.7868,,19,,9477,,214286,,7567.0,,159233.0,,1813.0,,19630.0,,FREDERICIA,128,-0.493,138,9.0
2020,S,Semi-annual,208,Denmark,0,All ships,0.7868,,19,,9477,,214286,,7567.0,,159233.0,,1813.0,,19630.0,,LAGOS (NIGERIA),358,-188.317,358,-80.295
2020,S,Semi-annual,208,Denmark,1,Passenger ships,,,19,,9814,,75156,,,,,,,,,,AARHUS,44,-2.036,43,43.0
2020,S,Semi-annual,208,Denmark,1,Passenger ships,,,19,,9814,,75156,,,,,,,,,,COPENHAGEN,129,-0.471,142,8.0
2020,S,Semi-annual,208,Denmark,1,Passenger ships,,,19,,9814,,75156,,,,,,,,,,FREDERICIA,128,-0.493,138,9.0
2020,S,Semi-annual,208,Denmark,1,Passenger ships,,,19,,9814,,75156,,,,,,,,,,LAGOS (NIGERIA),358,-188.317,358,-80.295
2020,S,Semi-annual,208,Denmark,2,Liquid bulk carriers,0.7076,,16,,8498,,90000,,13469.0,,159233.0,,,,,,AARHUS,44,-2.036,43,43.0
2020,S,Semi-annual,208,Denmark,2,Liquid bulk carriers,0.7076,,16,,8498,,90000,,13469.0,,159233.0,,,,,,COPENHAGEN,129,-0.471,142,8.0
2020,S,Semi-annual,208,Denmark,2,Liquid bulk carriers,0.7076,,16,,8498,,90000,,13469.0,,159233.0,,,,,,FREDERICIA,128,-0.493,138,9.0
2020,S,Semi-annual,208,Denmark,2,Liquid bulk carriers,0.7076,,16,,8498,,90000,,13469.0,,159233.0,,,,,,LAGOS (NIGERIA),358,-188.317,358,-80.295
2020,S,Semi-annual,208,Denmark,3,Container ships,0.4458,,18,,19275,,214286,,,,,,1813.0,,19630.0,,AARHUS,44,-2.036,43,43.0
2020,S,Semi-annual,208,Denmark,3,Container ships,0.4458,,18,,19275,,214286,,,,,,1813.0,,19630.0,,COPENHAGEN,129,-0.471,142,8.0
2020,S,Semi-annual,208,Denmark,3,Container ships,0.4458,,18,,19275,,214286,,,,,,1813.0,,19630.0,,FREDERICIA,128,-0.493,138,9.0
2020,S,Semi-annual,208,Denmark,3,Container ships,0.4458,,18,,19275,,214286,,,,,,1813.0,,19630.0,,LAGOS (NIGERIA),358,-188.317,358,-80.295
2020,S,Semi-annual,208,Denmark,4,Dry breakbulk carriers,0.9441,,24,,3025,,24778,,4081.0,,33217.0,,,,,,AARHUS,44,-2.036,43,43.0
2020,S,Semi-annual,208,Denmark,4,Dry breakbulk carriers,0.9441,,24,,3025,,24778,,4081.0,,33217.0,,,,,,COPENHAGEN,129,-0.471,142,8.0
2020,S,Semi-annual,208,Denmark,4,Dry breakbulk carriers,0.9441,,24,,3025,,24778,,4081.0,,33217.0,,,,,,FREDERICIA,128,-0.493,138,9.0
2020,S,Semi-annual,208,Denmark,4,Dry breakbulk carriers,0.9441,,24,,3025,,24778,,4081.0,,33217.0,,,,,,LAGOS (NIGERIA),358,-188.317,358,-80.295
2020,S,Semi-annual,208,Denmark,5,Dry bulk carriers,0.858,,15,,8922,,54486,,14477.0,,95263.0,,,,,,AARHUS,44,-2.036,43,43.0
2020,S,Semi-annual,208,Denmark,5,Dry bulk carriers,0.858,,15,,8922,,54486,,14477.0,,95263.0,,,,,,COPENHAGEN,129,-0.471,142,8.0
2020,S,Semi-annual,208,Denmark,5,Dry bulk carriers,0.858,,15,,8922,,54486,,14477.0,,95263.0,,,,,,FREDERICIA,128,-0.493,138,9.0
2020,S,Semi-annual,208,Denmark,5,Dry bulk carriers,0.858,,15,,8922,,54486,,14477.0,,95263.0,,,,,,LAGOS (NIGERIA),358,-188.317,358,-80.295
2020,S,Semi-annual,208,Denmark,6,Roll-on/ roll-off ships,,,20,,20676,,59217,,12435.0,,24485.0,,,,,,AARHUS,44,-2.036,43,43.0
2020,S,Semi-annual,208,Denmark,6,Roll-on/ roll-off ships,,,20,,20676,,59217,,12435.0,,24485.0,,,,,,COPENHAGEN,129,-0.471,142,8.0
2020,S,Semi-annual,208,Denmark,6,Roll-on/ roll-off ships,,,20,,20676,,59217,,12435.0,,24485.0,,,,,,FREDERICIA,128,-0.493,138,9.0
2020,S,Semi-annual,208,Denmark,6,Roll-on/ roll-off ships,,,20,,20676,,59217,,12435.0,,24485.0,,,,,,LAGOS (NIGERIA),358,-188.317,358,-80.295
2020,S,Semi-annual,208,Denmark,7,Liquefied petroleum gas carriers,1.0302,,11,,5125,,20151,,5719.0,,24281.0,,,,,,AARHUS,44,-2.036,43,43.0
2020,S,Semi-annual,208,Denmark,7,Liquefied petroleum gas carriers,1.0302,,11,,5125,,20151,,5719.0,,24281.0,,,,,,COPENHAGEN,129,-0.471,142,8.0
2020,S,Semi-annual,208,Denmark,7,Liquefied petroleum gas carriers,1.0302,,11,,5125,,20151,,5719.0,,24281.0,,,,,,FREDERICIA,128,-0.493,138,9.0
2020,S,Semi-annual,208,Denmark,7,Liquefied petroleum gas carriers,1.0302,,11,,5125,,20151,,5719.0,,24281.0,,,,,,LAGOS (NIGERIA),358,-188.317,358,-80.295
2020,S,Semi-annual,251,France,0,All ships,1.2042,,16,,22519,,235500,,16967.0,,320926.0,,5012.0,,23656.0,,BORUSAN,166,-0.163,195,-1.0
2020,S,Semi-annual,251,France,0,All ships,1.2042,,16,,22519,,235500,,16967.0,,320926.0,,5012.0,,23656.0,,DUNKIRK,118,-0.611,305,-33.0
2020,S,Semi-annual,251,France,0,All ships,1.2042,,16,,22519,,235500,,16967.0,,320926.0,,5012.0,,23656.0,,FORT−DE−FRANCE,125,-0.543,112,15.0
2020,S,Semi-annual,251,France,0,All ships,1.2042,,16,,22519,,235500,,16967.0,,320926.0,,5012.0,,23656.0,,GUAYAQUIL,336,3.647,161,5.0
2020,S,Semi-annual,251,France,0,All ships,1.2042,,16,,22519,,235500,,16967.0,,320926.0,,5012.0,,23656.0,,LIVORNO,251,0.658,332,-77.0
2020,S,Semi-annual,251,France,0,All ships,1.2042,,16,,22519,,235500,,16967.0,,320926.0,,5012.0,,23656.0,,MEJILLONES,289,1.381,311,-38.0
2020,S,Semi-annual,251,France,0,All ships,1.2042,,16,,22519,,235500,,16967.0,,320926.0,,5012.0,,23656.0,,MIAMI,200,0.149,114,14.0
2020,S,Semi-annual,251,France,0,All ships,1.2042,,16,,22519,,235500,,16967.0,,320926.0,,5012.0,,23656.0,,NEMRUT BAY,329,2.97,326,-61.0
2020,S,Semi-annual,251,France,0,All ships,1.2042,,16,,22519,,235500,,16967.0,,320926.0,,5012.0,,23656.0,,OAKLAND,332,3.163,334,-79.0
2020,S,Semi-annual,251,France,0,All ships,1.2042,,16,,22519,,235500,,16967.0,,320926.0,,5012.0,,23656.0,,PAPEETE,157,-0.227,167,4.0
2020,S,Semi-annual,251,France,0,All ships,1.2042,,16,,22519,,235500,,16967.0,,320926.0,,5012.0,,23656.0,,POINTE-NOIRE,362,-320.281,362,-110.337
2020,S,Semi-annual,251,France,0,All ships,1.2042,,16,,22519,,235500,,16967.0,,320926.0,,5012.0,,23656.0,,PORT OF SPAIN,260,0.775,248,-11.0
2020,S,Semi-annual,251,France,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,,BORUSAN,166,-0.163,195,-1.0
2020,S,Semi-annual,251,France,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,,DUNKIRK,118,-0.611,305,-33.0
2020,S,Semi-annual,251,France,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,,FORT−DE−FRANCE,125,-0.543,112,15.0
2020,S,Semi-annual,251,France,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,,GUAYAQUIL,336,3.647,161,5.0
2020,S,Semi-annual,251,France,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,,LIVORNO,251,0.658,332,-77.0
2020,S,Semi-annual,251,France,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,,MEJILLONES,289,1.381,311,-38.0
2020,S,Semi-annual,251,France,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,,MIAMI,200,0.149,114,14.0
2020,S,Semi-annual,251,France,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,,NEMRUT BAY,329,2.97,326,-61.0
2020,S,Semi-annual,251,France,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,,OAKLAND,332,3.163,334,-79.0
2020,S,Semi-annual,251,France,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,,PAPEETE,157,-0.227,167,4.0
2020,S,Semi-annual,251,France,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,,POINTE-NOIRE,362,-320.281,362,-110.337
2020,S,Semi-annual,251,France,1,Passenger ships,,,17,,24270,,183900,,,,,,,,,,PORT OF SPAIN,260,0.775,248,-11.0
2020,S,Semi-annual,251,France,2,Liquid bulk carriers,1.0958,,13,,11924,,166308,,19798.0,,320926.0,,,,,,BORUSAN,166,-0.163,195,-1.0
2020,S,Semi-annual,251,France,2,Liquid bulk carriers,1.0958,,13,,11924,,166308,,19798.0,,320926.0,,,,,,DUNKIRK,118,-0.611,305,-33.0
2020,S,Semi-annual,251,France,2,Liquid bulk carriers,1.0958,,13,,11924,,166308,,19798.0,,320926.0,,,,,,FORT−DE−FRANCE,125,-0.543,112,15.0
2020,S,Semi-annual,251,France,2,Liquid bulk carriers,1.0958,,13,,11924,,166308,,19798.0,,320926.0,,,,,,GUAYAQUIL,336,3.647,161,5.0
2020,S,Semi-annual,251,France,2,Liquid bulk carriers,1.0958,,13,,11924,,166308,,19798.0,,320926.0,,,,,,LIVORNO,251,0.658,332,-77.0
2020,S,Semi-annual,251,France,2,Liquid bulk carriers,1.0958,,13,,11924,,166308,,19798.0,,320926.0,,,,,,MEJILLONES,289,1.381,311,-38.0
2020,S,Semi-annual,251,France,2,Liquid bulk carriers,1.0958,,13,,11924,,166308,,19798.0,,320926.0,,,,,,MIAMI,200,0.149,114,14.0
2020,S,Semi-annual,251,France,2,Liquid bulk carriers,1.0958,,13,,11924,,166308,,19798.0,,320926.0,,,,,,NEMRUT BAY,329,2.97,326,-61.0
