Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
2018S01,S1   2018,2018,S,Semi-annual,1560,Developed economies: Asia and Oceania,6,Roll-on/ roll-off ships,22163,
2018S01,S1   2018,2018,S,Semi-annual,1560,Developed economies: Asia and Oceania,7,Liquefied petroleum gas carriers,4808,
2018S01,S1   2018,2018,S,Semi-annual,1560,Developed economies: Asia and Oceania,8,Liquefied natural gas carriers,1851,
2018S01,S1   2018,2018,S,Semi-annual,1600,Developing economies excluding China,0,All ships,476010,
2018S01,S1   2018,2018,S,Semi-annual,1600,Developing economies excluding China,1,Passenger ships,160282,
2018S01,S1   2018,2018,S,Semi-annual,1600,Developing economies excluding China,2,Liquid bulk carriers,89436,
2018S01,S1   2018,2018,S,Semi-annual,1600,Developing economies excluding China,3,Container ships,96477,
2018S01,S1   2018,2018,S,Semi-annual,1600,Developing economies excluding China,4,Dry breakbulk carriers,59394,
2018S01,S1   2018,2018,S,Semi-annual,1600,Developing economies excluding China,5,Dry bulk carriers,41673,
2018S01,S1   2018,2018,S,Semi-annual,1600,Developing economies excluding China,6,Roll-on/ roll-off ships,18457,
2018S01,S1   2018,2018,S,Semi-annual,1600,Developing economies excluding China,7,Liquefied petroleum gas carriers,8384,
2018S01,S1   2018,2018,S,Semi-annual,1600,Developing economies excluding China,8,Liquefied natural gas carriers,1907,
2018S01,S1   2018,2018,S,Semi-annual,1601,Developing economies excluding LDCs,0,All ships,587670,
2018S01,S1   2018,2018,S,Semi-annual,1601,Developing economies excluding LDCs,1,Passenger ships,178269,
2018S01,S1   2018,2018,S,Semi-annual,1601,Developing economies excluding LDCs,2,Liquid bulk carriers,106384,
2018S01,S1   2018,2018,S,Semi-annual,1601,Developing economies excluding LDCs,3,Container ships,129100,
2018S01,S1   2018,2018,S,Semi-annual,1601,Developing economies excluding LDCs,4,Dry breakbulk carriers,71665,
2018S01,S1   2018,2018,S,Semi-annual,1601,Developing economies excluding LDCs,5,Dry bulk carriers,67248,
2018S01,S1   2018,2018,S,Semi-annual,1601,Developing economies excluding LDCs,6,Roll-on/ roll-off ships,20975,
2018S01,S1   2018,2018,S,Semi-annual,1601,Developing economies excluding LDCs,7,Liquefied petroleum gas carriers,11869,
2018S01,S1   2018,2018,S,Semi-annual,1601,Developing economies excluding LDCs,8,Liquefied natural gas carriers,2160,
2018S01,S1   2018,2018,S,Semi-annual,1610,LDCs (Least developed countries),0,All ships,11134,
2018S01,S1   2018,2018,S,Semi-annual,1610,LDCs (Least developed countries),1,Passenger ships,392,
